snp_ID	snp_name	dbSNP_ID	chromosome	gbrowse_L_flank_start_bp	gbrowse_R_flank_end_bp	snp_start_bp	snp_end_bp	coordinate_system	experiment_ID	comments	entered_by
6294	BARC-050739-09852	ss107912821	Gm11	2573916	2574217			Glyma1.01	0		Grant, David
6295	BARC-050767-09867	ss107912824	Gm10	50810775	50811252			Glyma1.01	0		Grant, David
6296	BARC-050771-09872	ss107912825	Gm04	16384903	16385429			Glyma1.01	0		Grant, David
6297	BARC-050835-09922	ss107912831	Gm20	46077250	46077653			Glyma1.01	0		Grant, David
6298	BARC-050839-09924	ss107912832	Gm19	34695961	34696479			Glyma1.01	0		Grant, David
6299	BARC-050847-09926	ss107912833	Gm08	34146326	34146861			Glyma1.01	0		Grant, David
6300	BARC-050855-09932	ss107922556	Gm01	9013930	9014514			Glyma1.01	0		Grant, David
6301	BARC-050867-09934	ss107922558	Gm06	22004186	22004800			Glyma1.01	0		Grant, David
6302	BARC-050873-09944	ss107912835	Gm10	15479477	15480004			Glyma1.01	0		Grant, David
6303	BARC-050925-09957	ss107912837	Gm12	2083306	2083825			Glyma1.01	0		Grant, David
6304	BARC-050955-10882	ss107922582	Gm03	19182365	19182863			Glyma1.01	0		Grant, David
6305	BARC-050959-10883	ss107922583	Gm16	11234122	11234659			Glyma1.01	0		Grant, David
6306	BARC-051037-10957	ss107922657	Gm15	838529	839059			Glyma1.01	0		Grant, David
6307	BARC-051053-10967	ss107922667	Gm08	34873318	34873762			Glyma1.01	0		Grant, David
6308	BARC-051057-10972	ss107922672	Gm06	45341254	45341671			Glyma1.01	0		Grant, David
6309	BARC-051113-11005	ss107922705	Gm13	43411488	43412045			Glyma1.01	0		Grant, David
6310	BARC-051151-11021	ss107922721	Gm10	7507268	7507639			Glyma1.01	0		Grant, David
6311	BARC-051229-11029	ss107922729	Gm18	54602326	54602782			Glyma1.01	0		Grant, David
6312	BARC-051235-11030	ss107922730	Gm13	4246153	4246611			Glyma1.01	0		Grant, David
6313	BARC-051237-11031	ss107922731	Gm13	4227346	4227918			Glyma1.01	0		Grant, David
6314	BARC-051267-11050	ss107922750	Gm20	33315069	33315649			Glyma1.01	0		Grant, David
6315	BARC-051299-11076	ss107922776	Gm03	1786932	1787372			Glyma1.01	0		Grant, David
6316	BARC-051301-11081	ss107922781	Gm20	44947406	44947743			Glyma1.01	0		Grant, David
6317	BARC-051377-11091	ss107922791	Gm15	18152884	18153428			Glyma1.01	0		Grant, David
6318	BARC-051399-11093	ss107922793	Gm18	703096	703561			Glyma1.01	0		Grant, David
6319	BARC-051411-11102	ss107922802	Gm17	41520397	41520906			Glyma1.01	0		Grant, David
6320	BARC-051485-11122	ss107922822	Gm18	39512257	39512715			Glyma1.01	0		Grant, David
6321	BARC-051521-11150	ss107922850	Gm16	21264581	21265057			Glyma1.01	0		Grant, David
6322	BARC-051599-11174	ss107922874	Gm14	11319966	11320318			Glyma1.01	0		Grant, David
6323	BARC-051601-11175	ss107922875	Gm14	11283550	11284049			Glyma1.01	0		Grant, David
6324	BARC-051661-11188	ss107922888	Gm01	32600269	32600766			Glyma1.01	0		Grant, David
6325	BARC-051681-11201	ss107922901	Gm11	7747464	7747944			Glyma1.01	0		Grant, David
6326	BARC-051687-11207	ss107922907	Gm03	23151256	23151648			Glyma1.01	0		Grant, David
6327	BARC-051721-11217	ss107922917	Gm09	45556261	45556721			Glyma1.01	0		Grant, David
6328	BARC-051729-11232	ss107922932	Gm03	8704704	8705144			Glyma1.01	0		Grant, David
6329	BARC-051819-11242	ss107922942	Gm18	47719465	47719882			Glyma1.01	0		Grant, David
6330	BARC-051833-11258	ss107922958	Gm12	35013383	35013900			Glyma1.01	0		Grant, David
6331	BARC-051929-11299	ss107922999	Gm06	45362865	45363293			Glyma1.01	0		Grant, David
6332	BARC-051949-11302	ss107923002	Gm08	20395563	20396039			Glyma1.01	0		Grant, David
6333	BARC-052091-11343	ss107923043	Gm15	4475063	4475520			Glyma1.01	0		Grant, David
6334	BARC-052141-11366	ss107923066	Gm03	21137932	21138387			Glyma1.01	0		Grant, David
6335	BARC-052161-11372	ss107923072	Gm03	1163338	1163800			Glyma1.01	0		Grant, David
6336	BARC-052179-11387	ss107923087	Gm19	48306771	48307231			Glyma1.01	0		Grant, David
6337	BARC-052237-11393	ss107923093	Gm06	41676692	41677236			Glyma1.01	0		Grant, David
6338	BARC-052289-11404	ss107923104	Gm20	45685954	45686392			Glyma1.01	0		Grant, David
6339	BARC-052357-11432	ss107923132	Gm07	18768240	18768780			Glyma1.01	0		Grant, David
6340	BARC-052369-11434	ss107923134	Gm09	46797635	46798021			Glyma1.01	0		Grant, David
6341	BARC-052437-11450	ss107923150	Gm04	9767205	9767767			Glyma1.01	0		Grant, David
6342	BARC-052445-11461	ss107923161	Gm20	27224157	27224722			Glyma1.01	0		Grant, David
6343	BARC-052483-11481	ss107923181	Gm12	1962412	1962837			Glyma1.01	0		Grant, David
6344	BARC-052515-11484	ss107923184	Gm02	38644124	38644660			Glyma1.01	0		Grant, David
6345	BARC-052519-11485	ss107923185	Gm02	38680612	38681230			Glyma1.01	0		Grant, David
6346	BARC-052525-11490	ss107923190	Gm09	42023250	42023708			Glyma1.01	0		Grant, David
6347	BARC-052543-11496	ss107923196	Gm10	50808797	50809330			Glyma1.01	0		Grant, David
6348	BARC-052567-11503	ss107923203	Gm10	34477357	34477689			Glyma1.01	0		Grant, David
6349	BARC-052575-11504	ss107923204	Gm15	18539199	18539768			Glyma1.01	0		Grant, David
6350	BARC-052579-11510	ss107923210	Gm15	18830313	18830704			Glyma1.01	0		Grant, David
6351	BARC-052587-11515	ss107923215	Gm16	15536150	15536625			Glyma1.01	0		Grant, David
6352	BARC-052605-11525	ss107923225	Gm04	32010541	32011046			Glyma1.01	0		Grant, David
6353	BARC-052623-11536	ss107923236	Gm03	6095748	6096201			Glyma1.01	0		Grant, David
6354	BARC-052625-11546	ss107923246	Gm03	6262146	6262658			Glyma1.01	0		Grant, David
6355	BARC-052689-11562	ss107923262	Gm06	21433904	21434286			Glyma1.01	0		Grant, David
6356	BARC-052725-11576	ss107923276	Gm03	30470567	30471049			Glyma1.01	0		Grant, David
6357	BARC-052731-11582	ss107923282	Gm14	43512684	43513131			Glyma1.01	0		Grant, David
6358	BARC-052757-11610	ss107923310	Gm14	10149253	10149727			Glyma1.01	0		Grant, David
6359	BARC-052765-11612	ss107923312	Gm20	6469075	6469723			Glyma1.01	0		Grant, David
6360	BARC-052787-11614	ss107923314	Gm07	19705469	19705955			Glyma1.01	0		Grant, David
6361	BARC-052791-11622	ss107923322	Gm14	44145998	44146393			Glyma1.01	0		Grant, David
6363	BARC-052861-11640	ss107923340	Gm18	1172	1604			Glyma1.01	0		Grant, David
6364	BARC-052885-11664	ss107923364	Gm04	41217419	41217861			Glyma1.01	0		Grant, David
6365	BARC-052895-11671	ss107923371	Gm01	38730916	38731551			Glyma1.01	0		Grant, David
6366	BARC-052959-11682	ss107923382	Gm10	19784665	19785159			Glyma1.01	0		Grant, David
6367	BARC-052985-11687	ss107923387	Gm19	20928751	20929145			Glyma1.01	0		Grant, David
6368	BARC-053003-11689	ss107923389	Gm03	18851638	18852161			Glyma1.01	0		Grant, David
6369	BARC-053027-11697	ss107923397	Gm06	650802	651250			Glyma1.01	0		Grant, David
6370	BARC-053115-11717	ss107923417	Gm20	35480140	35480605			Glyma1.01	0		Grant, David
6371	BARC-053165-11725	ss107923425	Gm08	16590234	16590644			Glyma1.01	0		Grant, David
6372	BARC-053175-11729	ss107923429	Gm02	29802447	29803013			Glyma1.01	0		Grant, David
6373	BARC-053181-11734	ss107923434	Gm10	50825809	50826148			Glyma1.01	0		Grant, David
6374	BARC-053229-11770	ss107923470	Gm07	13529791	13530277			Glyma1.01	0		Grant, David
6375	BARC-053247-11773	ss107923473	Gm10	28138176	28138657			Glyma1.01	0		Grant, David
6376	BARC-053251-11774	ss107923474	Gm10	28025957	28026465			Glyma1.01	0		Grant, David
6377	BARC-053309-11780	ss107923480	Gm03	8033595	8034079			Glyma1.01	0		Grant, David
6378	BARC-053335-11801	ss107923501	Gm16	7237508	7238055			Glyma1.01	0		Grant, David
6379	BARC-053369-11822	ss107923522	Gm10	18185455	18185994			Glyma1.01	0		Grant, David
6380	BARC-053405-11844	ss107923544	Gm10	29897492	29898020			Glyma1.01	0		Grant, David
6381	BARC-053419-11845	ss107923545	Gm18	12637798	12638305			Glyma1.01	0		Grant, David
6382	BARC-053447-11854	ss107923554	Gm14	48055321	48055871			Glyma1.01	0		Grant, David
6383	BARC-053469-11867	ss107923567	Gm18	53306899	53307320			Glyma1.01	0		Grant, David
6384	BARC-053603-11920	ss107923620	Gm06	45698275	45698763			Glyma1.01	0		Grant, David
6385	BARC-053631-11924	ss107923624	Gm08	37319236	37319616			Glyma1.01	0		Grant, David
6386	BARC-053637-11925	ss107923625	Gm08	37564039	37564527			Glyma1.01	0		Grant, David
6387	BARC-053695-11934	ss107923634	Gm03	8004028	8004461			Glyma1.01	0		Grant, David
6388	BARC-053729-11964	ss107923664	Gm15	37378725	37379316			Glyma1.01	0		Grant, David
6389	BARC-053749-12010	ss107923710	Gm20	22185514	22185920			Glyma1.01	0		Grant, David
6390	BARC-053797-12033	ss107923733	Gm20	23594302	23594792			Glyma1.01	0		Grant, David
6391	BARC-053843-12071	ss107923771	Gm14	41769106	41769485			Glyma1.01	0		Grant, David
6392	BARC-053847-12078	ss107923778	Gm16	34475374	34475832			Glyma1.01	0		Grant, David
6393	BARC-054039-12271	ss107923810	Gm01	6015074	6016300			Glyma1.01	0		Grant, David
6394	BARC-054041-12289	ss107923828	Gm04	1552761	1553320			Glyma1.01	0		Grant, David
6395	BARC-054063-12301	ss107923839	Gm03	40131231	40132064			Glyma1.01	0		Grant, David
6397	BARC-054087-12330	ss107923868	Gm12	38202398	38202661			Glyma1.01	0		Grant, David
6398	BARC-054095-12332	ss107923870	Gm15	15100242	15100611			Glyma1.01	0		Grant, David
6399	BARC-054097-12336	ss107923874	Gm08	17940568	17941293			Glyma1.01	0		Grant, David
6400	BARC-054153-12360	ss107923898	Gm17	6777022	6778559			Glyma1.01	0		Grant, David
6401	BARC-054181-12374	ss107923911	Gm02	51374996	51375994			Glyma1.01	0		Grant, David
6402	BARC-054217-12380	ss107923917	Gm02	49540733	49541734			Glyma1.01	0		Grant, David
6403	BARC-054243-12386	ss107923922	Gm18	55913218	55913622			Glyma1.01	0		Grant, David
6404	BARC-054261-12417	ss107923948	Gm12	281010	282280			Glyma1.01	0		Grant, David
6405	BARC-054275-12433	ss107923964	Gm20	35186080	35186766			Glyma1.01	0		Grant, David
6406	BARC-054277-12436	ss107923967	Gm01	50360418	50360811			Glyma1.01	0		Grant, David
6407	BARC-054279-12437	ss107923968	Gm15	9047280	9047923			Glyma1.01	0		Grant, David
6408	BARC-054287-12439	ss107923970	Gm08	14027838	14028778			Glyma1.01	0		Grant, David
6409	BARC-054301-12457	ss107923988	Gm08	18234885	18235311			Glyma1.01	0		Grant, David
6411	BARC-054359-12524	ss107924051	Gm18	55913321	55914630			Glyma1.01	0		Grant, David
6412	BARC-054389-12549	ss107924068	Gm17	24102243	24102629			Glyma1.01	0		Grant, David
6413	BARC-054391-12550	ss107924069	Gm19	45472615	45473431			Glyma1.01	0		Grant, David
6414	BARC-054473-12094	ss107924093	Gm06	21956913	21957221			Glyma1.01	0		Grant, David
6415	BARC-054561-12109	ss107924108	Gm01	10052194	10052647			Glyma1.01	0		Grant, David
6416	BARC-054595-12113	ss107924112	Gm10	31759724	31760267			Glyma1.01	0		Grant, David
6417	BARC-054717-12140	ss107924139	Gm08	36234953	36235491			Glyma1.01	0		Grant, David
6418	BARC-054727-12152	ss107924151	Gm06	35691019	35691541			Glyma1.01	0		Grant, David
6419	BARC-054735-12156	ss107924155	Gm18	60802086	60802452			Glyma1.01	0		Grant, David
6420	BARC-054773-12160	ss107924159	Gm10	34847756	34848287			Glyma1.01	0		Grant, David
6421	BARC-054813-12175	ss107924174	Gm06	21032792	21033411			Glyma1.01	0		Grant, David
6422	BARC-054881-12190	ss107924189	Gm19	20699200	20699688			Glyma1.01	0		Grant, David
6423	BARC-054893-12195	ss107924194	Gm20	16726677	16727080			Glyma1.01	0		Grant, David
6424	BARC-054993-12212	ss107924211	Gm18	28417549	28418119			Glyma1.01	0		Grant, David
6425	BARC-055039-12218	ss107924217	Gm09	40957803	40958362			Glyma1.01	0		Grant, David
6426	BARC-055041-12222	ss107924221	Gm09	41161679	41162176			Glyma1.01	0		Grant, David
6427	BARC-055061-12226	ss107924225	Gm08	37922508	37923042			Glyma1.01	0		Grant, David
6428	BARC-055067-12227	ss107924226	Gm19	28976669	28977150			Glyma1.01	0		Grant, David
6429	BARC-055099-12231	ss107924230	Gm09	30358567	30359023			Glyma1.01	0		Grant, David
6430	BARC-055113-13031	ss107924245	Gm18	10821278	10822060			Glyma1.01	0		Grant, David
6431	BARC-055119-13042	ss107924256	Gm07	1078506	1079255			Glyma1.01	0		Grant, David
6432	BARC-055139-13077	ss107924291	Gm18	55458603	55459237			Glyma1.01	0		Grant, David
6433	BARC-055145-13086	ss107924300	Gm07	36740582	36741284			Glyma1.01	0		Grant, David
6434	BARC-055209-13116	ss107924330	Gm20	46596378	46597022			Glyma1.01	0		Grant, David
6435	BARC-055237-13132	ss107924346	Gm19	16513383	16514013			Glyma1.01	0		Grant, David
6436	BARC-055297-13184	ss107924397	Gm08	23691252	23691858			Glyma1.01	0		Grant, David
6437	BARC-055303-13196	ss107924409	Gm20	31544664	31545267			Glyma1.01	0		Grant, David
6438	BARC-055493-13324	ss107924537	Gm12	16472304	16472841			Glyma1.01	0		Grant, David
6439	BARC-055503-13332	ss107924545	Gm15	44585584	44586118			Glyma1.01	0		Grant, David
6440	BARC-055509-13340	ss107924553	Gm06	41218080	41218613			Glyma1.01	0		Grant, David
6441	BARC-055515-13347	ss107924560	Gm04	46629614	46630149			Glyma1.01	0		Grant, David
6442	BARC-055569-13442	ss107924655	Gm07	111837	112357			Glyma1.01	0		Grant, David
6443	BARC-055593-13466	ss107924679	Gm14	42735473	42735974			Glyma1.01	0		Grant, David
6444	BARC-055619-13499	ss107924712	Gm18	51852124	51852642			Glyma1.01	0		Grant, David
6445	BARC-055633-13557	ss107924770	Gm12	4871804	4872310			Glyma1.01	0		Grant, David
6446	BARC-055663-13592	ss107924805	Gm07	28680120	28680622			Glyma1.01	0		Grant, David
6447	BARC-055693-13602	ss107924815	Gm03	1644933	1645427			Glyma1.01	0		Grant, David
6448	BARC-055703-13607	ss107924820	Gm10	29227362	29227854			Glyma1.01	0		Grant, David
6449	BARC-055705-13616	ss107924829	Gm17	5353750	5354242			Glyma1.01	0		Grant, David
6450	BARC-055713-13624	ss107924837	Gm05	37881017	37881508			Glyma1.01	0		Grant, David
6451	BARC-055755-13691	ss107924903	Gm13	22480141	22480625			Glyma1.01	0		Grant, David
6452	BARC-055761-13695	ss107924907	Gm19	35305216	35305700			Glyma1.01	0		Grant, David
6453	BARC-055767-13699	ss107924911	Gm12	34981541	34982024			Glyma1.01	0		Grant, David
6454	BARC-055771-13712	ss107924924	Gm08	34655927	34656409			Glyma1.01	0		Grant, David
6455	BARC-055773-13715	ss107924927	Gm19	48037252	48037734			Glyma1.01	0		Grant, David
6456	BARC-055785-13717	ss107924929	Gm10	12562839	12563319			Glyma1.01	0		Grant, David
6457	BARC-055793-13720	ss107924932	Gm17	40053035	40053514			Glyma1.01	0		Grant, David
6458	BARC-055799-13726	ss107924938	Gm19	15924970	15925449			Glyma1.01	0		Grant, David
6459	BARC-055833-13755	ss107924967	Gm16	18218535	18219010			Glyma1.01	0		Grant, David
6460	BARC-055849-13762	ss107924974	Gm12	35191219	35191692			Glyma1.01	0		Grant, David
6461	BARC-055851-13786	ss107924995	Gm18	57380774	57381240			Glyma1.01	0		Grant, David
6462	BARC-055855-13794	ss107925003	Gm18	23123033	23123505			Glyma1.01	0		Grant, David
6463	BARC-055879-13812	ss107925017	Gm02	37162834	37163691			Glyma1.01	0		Grant, David
6464	BARC-055895-13835	ss107925040	Gm18	15734118	15734857			Glyma1.01	0		Grant, David
6465	BARC-055933-13863	ss107925068	Gm18	51852124	51852821			Glyma1.01	0		Grant, David
6466	BARC-055953-13923	ss107925125	Gm10	9703434	9704108			Glyma1.01	0		Grant, David
6467	BARC-055997-13953	ss107925155	Gm10	28195628	28196270			Glyma1.01	0		Grant, David
6468	BARC-056001-13958	ss107925161	Gm03	6233365	6234005			Glyma1.01	0		Grant, David
6469	BARC-056035-13999	ss107925202	Gm18	45468129	45468750			Glyma1.01	0		Grant, David
6470	BARC-056039-14002	ss107925205	Gm03	3017669	3018289			Glyma1.01	0		Grant, David
6471	BARC-056055-14022	ss107925225	Gm07	13294547	13295158			Glyma1.01	0		Grant, David
6472	BARC-056065-14027	ss107925230	Gm16	19126390	19126997			Glyma1.01	0		Grant, David
6473	BARC-056093-14075	ss107925278	Gm01	2344863	2345457			Glyma1.01	0		Grant, David
6474	BARC-056101-14086	ss107925289	Gm04	47395889	47396479			Glyma1.01	0		Grant, David
6475	BARC-056115-14110	ss107925312	Gm03	3017705	3018289			Glyma1.01	0		Grant, David
6476	BARC-056127-14118	ss107925319	Gm10	19865056	19865636			Glyma1.01	0		Grant, David
6477	BARC-056139-14122	ss107925323	Gm18	31828401	31828975			Glyma1.01	0		Grant, David
6478	BARC-056147-14126	ss107925326	Gm10	50865550	50866122			Glyma1.01	0		Grant, David
6479	BARC-056207-14142	ss107925342	Gm16	11466378	11466937			Glyma1.01	0		Grant, David
6481	BARC-056221-14158	ss107925358	Gm16	18594104	18594660			Glyma1.01	0		Grant, David
6482	BARC-056231-14170	ss107925368	Gm15	18985639	18986193			Glyma1.01	0		Grant, David
6483	BARC-056249-14187	ss107925385	Gm16	24516491	24517041			Glyma1.01	0		Grant, David
6484	BARC-056255-14197	ss107925395	Gm04	23967630	23968178			Glyma1.01	0		Grant, David
6485	BARC-056267-14204	ss107925402	Gm18	36963036	36963582			Glyma1.01	0		Grant, David
6486	BARC-056303-14226	ss107925424	Gm15	33766652	33767235			Glyma1.01	0		Grant, David
6487	BARC-056305-14229	ss107925427	Gm15	33766652	33767235			Glyma1.01	0		Grant, David
6488	BARC-056309-14242	ss107925440	Gm12	16472304	16472841			Glyma1.01	0		Grant, David
6489	BARC-056345-14268	ss107925466	Gm16	7436222	7436750			Glyma1.01	0		Grant, David
6491	BARC-056407-14299	ss107925497	Gm17	33423454	33423971			Glyma1.01	0		Grant, David
6492	BARC-056415-14314	ss107925512	Gm10	33476649	33477162			Glyma1.01	0		Grant, David
6493	BARC-056419-14315	ss107925513	Gm10	33476649	33477162			Glyma1.01	0		Grant, David
6494	BARC-056421-14329	ss107925527	Gm01	14437087	14437599			Glyma1.01	0		Grant, David
6495	BARC-056437-14332	ss107925530	Gm04	47375238	47375748			Glyma1.01	0		Grant, David
6496	BARC-056443-14348	ss107925546	Gm18	22137631	22138139			Glyma1.01	0		Grant, David
6497	BARC-056451-14368	ss107925565	Gm04	16899153	16899660			Glyma1.01	0		Grant, David
6498	BARC-056455-14377	ss107925574	Gm03	31509208	31509715			Glyma1.01	0		Grant, David
6499	BARC-056477-14390	ss107925587	Gm18	10305969	10306473			Glyma1.01	0		Grant, David
6500	BARC-056479-14396	ss107925593	Gm16	11075300	11075802			Glyma1.01	0		Grant, David
6501	BARC-056489-14402	ss107925599	Gm15	43841196	43841655			Glyma1.01	0		Grant, David
6502	BARC-056521-14449	ss107925646	Gm18	14166834	14167328			Glyma1.01	0		Grant, David
6503	BARC-056529-14454	ss107925651	Gm03	41992352	41992846			Glyma1.01	0		Grant, David
6504	BARC-056551-14476	ss107925672	Gm14	11384070	11384559			Glyma1.01	0		Grant, David
6505	BARC-056565-14487	ss107925683	Gm06	41415468	41415956			Glyma1.01	0		Grant, David
6506	BARC-056587-14511	ss107925707	Gm14	33084517	33085000			Glyma1.01	0		Grant, David
6507	BARC-056593-14514	ss107925710	Gm16	15091475	15091957			Glyma1.01	0		Grant, David
6508	BARC-057053-14551	ss107925747	Gm20	1627246	1627760			Glyma1.01	0		Grant, David
6510	BARC-057073-14566	ss107925762	Gm20	1614869	1615171			Glyma1.01	0		Grant, David
6512	BARC-057109-14581	ss107925777	Gm20	34100981	34101590			Glyma1.01	0		Grant, David
6513	BARC-057127-14591	ss107925787	Gm10	28918468	28918850			Glyma1.01	0		Grant, David
6514	BARC-057147-14614	ss107925811	Gm13	42092538	42092945			Glyma1.01	0		Grant, David
6515	BARC-057245-14644	ss107925841	Gm02	44295896	44296293			Glyma1.01	0		Grant, David
6516	BARC-057283-14667	ss107925864	Gm15	13762640	13762963			Glyma1.01	0		Grant, David
6517	BARC-057291-14674	ss107925871	Gm04	19337117	19337528			Glyma1.01	0		Grant, David
6518	BARC-057297-14680	ss107925877	Gm14	34821707	34822044			Glyma1.01	0		Grant, David
6519	BARC-057309-14682	ss107925879	Gm06	20117827	20118356			Glyma1.01	0		Grant, David
6521	BARC-057449-14753	ss107925950	Gm17	34117872	34118166			Glyma1.01	0		Grant, David
6522	BARC-057505-14779	ss107925976	Gm20	24504927	24505237			Glyma1.01	0		Grant, David
6523	BARC-057519-14781	ss107925978	Gm06	18142465	18142756			Glyma1.01	0		Grant, David
6524	BARC-057559-14826	ss107926023	Gm19	29025694	29026166			Glyma1.01	0		Grant, David
6525	BARC-057575-15121	ss107926037	Gm14	41733496	41733795			Glyma1.01	0		Grant, David
6526	BARC-057595-14840	ss107926039	Gm16	17681374	17681804			Glyma1.01	0		Grant, David
6527	BARC-057643-14873	ss107926072	Gm01	37390493	37390940			Glyma1.01	0		Grant, David
6528	BARC-057665-14892	ss107926092	Gm02	48703240	48703550			Glyma1.01	0		Grant, David
6529	BARC-057711-14907	ss107926107	Gm02	36102613	36103051			Glyma1.01	0		Grant, David
6530	BARC-057785-14922	ss107926121	Gm14	31475521	31475908			Glyma1.01	0		Grant, David
6531	BARC-057891-14990	ss107926188	Gm09	12696535	12697065			Glyma1.01	0		Grant, David
6532	BARC-057917-15014	ss107926212	Gm09	34015127	34015650			Glyma1.01	0		Grant, David
6533	BARC-057945-15021	ss107926219	Gm09	2195525	2195826			Glyma1.01	0		Grant, David
6534	BARC-057997-15049	ss107926247	Gm14	37294965	37295346			Glyma1.01	0		Grant, David
6535	BARC-058033-15074	ss107926272	Gm10	19310090	19310398			Glyma1.01	0		Grant, David
6536	BARC-058095-15093	ss107926291	Gm01	38229104	38229521			Glyma1.01	0		Grant, David
6537	BARC-058137-15138	ss107926327	Gm15	13878205	13878715			Glyma1.01	0		Grant, David
6538	BARC-058159-15148	ss107926337	Gm09	18625537	18625911			Glyma1.01	0		Grant, David
6539	BARC-058179-15155	ss107926344	Gm10	29681483	29681754			Glyma1.01	0		Grant, David
